hash,mode,max_iters,wlhash,stabilized_at,cpu_time_s,max_mem_kib,local,isohash,family,result,track,clauses,variables,bytes,cls1,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,cls10p,horn,invhorn,positive,negative
08c21a21e446c1aa8d96c43cd4b8bdea,nomode,9,ef88c45d8515057c,NA,1.35377,72420,/nfs/share/instances/gbd/cnf/08c21a21e446c1aa8d96c43cd4b8bdea-47-132584.cnf.xz,77c9a5a4f98e9fe073eae28e8ad3fe73,station-repacking,unknown,None,812582,31538,12547997,3,811110,1,1,5,3,0,10,4,1445,811113,1472,1472,811110
00a1604721e43896a93b5329e5b38af4,nomode,9,be7ff341b0063b5a,NA,1.06859,59208,/nfs/share/instances/gbd/cnf/00a1604721e43896a93b5329e5b38af4-51-127798.cnf.xz,0cfbd3c5674cc518ec59cc385f71e49f,station-repacking,unknown,None,642113,27824,9864572,3,640819,1,1,4,2,0,10,4,1269,640822,1294,1294,640819
bb14cc2958aed5b33e204320e58d45c8,nomode,9,9e9e2185ad90276e,NA,0.00799,6144,/nfs/share/instances/gbd/cnf/bb14cc2958aed5b33e204320e58d45c8-fla-qhid-420-4.cnf.xz,966117942f9c8f7b52a2a6c1bfb590a5,random-planted-solution,sat,random_2017,2310,420,33879,0,0,2310,0,0,0,0,0,0,0,1116,1194,319,273
dbba2f3ca8c4be2ce341708e7bbc273b,nomode,9,ce2958fbd7a15500,NA,0.557139,20208,/nfs/share/instances/gbd/cnf/dbba2f3ca8c4be2ce341708e7bbc273b-ip38.shuffled-as.sat03-433.cnf.xz,c5eebce58f0fb4b17bcb291744264f9f,hardware-verification,unknown,industrial_2003,162142,49967,2754137,1003,124732,23584,5756,3959,1593,739,111,260,405,109283,108934,34844,35506
0369497a41c3914b796cb81e64dd2e55,nomode,9,c4a1e4919fa45db0,NA,30.486,1090384,/nfs/share/instances/gbd/cnf/0369497a41c3914b796cb81e64dd2e55-abw-X-can__715.mtx-w100.cnf.xz,0c7ad24fdd38b963f82399755c10d594,antibandwidth,sat,None,13474597,2446015,247961272,877662,10735075,1860430,0,0,0,0,715,0,715,4022427,12447792,8489065,1017152
a9a3a4c5f2a7c6e9944ad6350111c6b0,nomode,9,3b890cbef1be6453,NA,0.097527,9216,/nfs/share/instances/gbd/cnf/a9a3a4c5f2a7c6e9944ad6350111c6b0-toughsat_25bits_0.cnf.xz,201f8f4f199b5296719e669f6f9eed2c,prime-factoring,unknown,main_2019,20682,827,642114,3,146,776,1518,3761,2936,3079,3178,2921,2364,2293,2901,207,243
5beb0840f6d91551ef8c73439533c201,nomode,9,e9e3981fc6fecec1,NA,2.49929,76764,/nfs/share/instances/gbd/cnf/5beb0840f6d91551ef8c73439533c201-stone-width3chain-nmarkers-10_shuffled.cnf.xz,51b17121f246a343152a34bebd6676a8,stone,unsat,anni_2022,891968,1056,25309180,0,128,0,0,28768,863040,0,0,0,32,94194,108216,16243,13567
58c3f4b6836ca5d7484e3cc997f5e72f,nomode,9,7e8109118e512cfb,NA,0.005943,6144,/nfs/share/instances/gbd/cnf/58c3f4b6836ca5d7484e3cc997f5e72f-x9-03053.sat.sanitized.cnf.xz,c61241a8b5ce7a7c8987324b2c7b91d1,hamiltonian,unknown,submissions_2024,1347,150,15112,0,1227,0,27,66,27,0,0,0,0,1227,120,120,1227
8affe8651aca131a40a92e052cf86575,nomode,9,ef6535530dd59689,NA,4.35622,137400,/nfs/share/instances/gbd/cnf/8affe8651aca131a40a92e052cf86575-bvsub_17958.smt2.cnf.xz,1cebfdb6f951fc3b6f6195d402fec5c0,bitvector,unsat,None,1454524,538713,28830141,4,826016,628504,0,0,0,0,0,0,0,1095382,736239,215490,466882
bd4029974222c7876aba4d12d20fc41e,nomode,9,66c7f3f71c3d0d3e,NA,0.215072,13260,/nfs/share/instances/gbd/cnf/bd4029974222c7876aba4d12d20fc41e-c7552mul.miter.shuffled-as.sat03-347.cnf.xz,8029a986805acf98c1e1f6b814fefa43,miter,unsat,anni_2022,69529,11282,1435338,0,16000,32504,0,21024,0,0,0,0,1,32339,31881,8737,8858
df00728e9e3dc57d8f2b8b9831450cdd,nomode,9,78035eabcfa442d8,NA,1.23568,64544,/nfs/share/instances/gbd/cnf/df00728e9e3dc57d8f2b8b9831450cdd-60-128250.cnf.xz,2fdf1e657db28ae7f971fe2f0f9400f4,station-repacking,unknown,None,733784,29861,11312106,3,732393,1,1,4,2,0,8,4,1368,732396,1391,1391,732393
0cea56a76dff30c5bdd7618f19cc076c,nomode,9,7e8109118e512cfb,NA,0.007073,6144,/nfs/share/instances/gbd/cnf/0cea56a76dff30c5bdd7618f19cc076c-x9-03028.sat.sanitized.cnf.xz,9a0aa96262feaddae1a90515c34cc002,hamiltonian,unknown,submissions_2024,1352,150,15168,0,1232,0,32,56,32,0,0,0,0,1232,120,120,1232
d828ffd794f284753bc4b2d9e2566c04,nomode,9,96e1f64ac1849f36,NA,4.75392,257120,/nfs/share/instances/gbd/cnf/d828ffd794f284753bc4b2d9e2566c04-REGRandom-K4-L2-Seed15.cnf.xz,eed09c3677ee6ae3a69abfef4223cb0c,reg-n,unknown,submissions_2023,3306240,10240,75879325,0,516096,2785280,0,0,0,0,0,0,4864,3301376,1024,1024,3301376
fa9afef83a4632d3ac108277b927af04,nomode,9,efdf78140b04784b,NA,0.07964,10752,/nfs/share/instances/gbd/cnf/fa9afef83a4632d3ac108277b927af04-VanDerWaerden_pd_2-3-25_608.cnf.xz,cd37646931a64334581de943069b9b53,waerden,unknown,None,49427,304,1035378,0,101,45790,0,0,0,0,0,0,3536,3536,45891,45891,3536
baebd54775f0b022548aa495fa537c39,nomode,9,f36320c72aa59040,NA,14.1746,397832,/nfs/share/instances/gbd/cnf/baebd54775f0b022548aa495fa537c39-bench_6850.smt2.cnf.xz,89320fa9c698a6fe0f620763a6d8cfda,agile,unsat,agile_2017,4578730,1265637,104437156,1571,1161797,3341185,74094,0,1,1,57,0,24,2024323,3210554,681928,677118
2e98c5af85132f645488bdcb8b6486fe,nomode,9,15da2c13c0b1cca3,NA,1.15236,62368,/nfs/share/instances/gbd/cnf/2e98c5af85132f645488bdcb8b6486fe-60-124402.cnf.xz,e21bfb25f2b1b3ca1e0d1d912eca4fe0,station-repacking,unknown,None,682880,28777,10512718,3,681540,1,1,4,2,0,8,4,1317,681543,1340,1340,681540
d9ffb5e2585e6ce8991d8772b7c46e90,nomode,9,8fd054784a0cd56f,NA,0.010393,4608,/nfs/share/instances/gbd/cnf/d9ffb5e2585e6ce8991d8772b7c46e90-grid_20_20.shuffled.cnf.xz,91dbe36b6029d92205841f3618b1cffe,theorem-proving,unsat,anni_2022,1521,798,29223,0,5,76,1440,0,0,0,0,0,0,478,475,90,89
81e73c41a76d7b432cf86c43ffe23986,nomode,9,5daee4398074758c,NA,0.061507,7680,/nfs/share/instances/gbd/cnf/81e73c41a76d7b432cf86c43ffe23986-PancakeVsInsertSort_8_6.cnf.xz,66c1b0b4fa56e179a9e43a5407d9323b,algorithm-equivalence-checking,unsat,main_2022,19805,5086,332055,169,6540,9277,2540,1270,0,8,0,1,0,13860,10889,73,1274
c7bdb3301fbd41cb98c8c985cc531718,nomode,9,b90708d1baac0e07,NA,1.05385,55660,/nfs/share/instances/gbd/cnf/c7bdb3301fbd41cb98c8c985cc531718-52-116416.cnf.xz,3c789305c69ece209d7a893e92617073,station-repacking,unknown,None,603079,26907,9255511,3,601833,1,1,4,2,0,8,3,1224,601836,1246,1246,601833
9e7fa2daecb520c2bff46f5d2ae2fef8,nomode,9,ff66e0e34c3bdfad,NA,1.19722,61744,/nfs/share/instances/gbd/cnf/9e7fa2daecb520c2bff46f5d2ae2fef8-45-116644.cnf.xz,5eabb4d51c055cacf5f4a0bd65c1ca19,station-repacking,unknown,None,678337,28667,10433229,3,677005,1,1,3,2,0,9,3,1310,677008,1332,1332,677005
34abcba91b64dbe0f1a6af363c77166a,nomode,9,41960034f67eef48,NA,1.33604,67892,/nfs/share/instances/gbd/cnf/34abcba91b64dbe0f1a6af363c77166a-44-126521.cnf.xz,b2ae4820a4fcbb71a4ca2c302c058dce,station-repacking,unknown,None,772203,30859,11917329,3,770765,1,1,5,2,0,9,2,1415,770768,1438,1438,770765
058d2ff55a09eac11780d6a368b48a80,nomode,9,8bb3be13c4b0e4ff,NA,0.031164,4608,/nfs/share/instances/gbd/cnf/058d2ff55a09eac11780d6a368b48a80-fdmus_b22_624.cnf.xz,9c5e630a52c7dda2cf46a2d4835b38b3,fdmus,unsat,None,9559,3513,134126,6,6628,2925,0,0,0,0,0,0,0,7309,5518,1120,3365
07db5bda1aabc6bf013fd5c22501bda0,nomode,9,130be489ca6b61cc,NA,0.00892,4608,/nfs/share/instances/gbd/cnf/07db5bda1aabc6bf013fd5c22501bda0-unif-k5-r21.3-v100-c2130-S282405510-004.cnf.xz,fb44962e11d21e9b075ca238c86d6f3c,uniform-random,sat,random_2009,2130,100,40412,0,0,0,0,2130,0,0,0,0,0,395,383,51,63
b861982b17098c52933e65966bbf3b6e,nomode,9,7a8b6dbcab61bba5,NA,0.178768,15632,/nfs/share/instances/gbd/cnf/b861982b17098c52933e65966bbf3b6e-queen14_14.col.14.cnf.xz,49e676d1331dcc6198ee211c5948cbf9,coloring,unsat,anni_2022,109032,2548,1442847,0,108836,0,0,0,0,0,0,0,196,108836,196,196,108836
6cf812c85095a39d3bfa1b275035051d,nomode,9,6eb2a4c50471da98,NA,1.12746,60272,/nfs/share/instances/gbd/cnf/6cf812c85095a39d3bfa1b275035051d-57-117097.cnf.xz,abfc45fbaeb5787a9364ad4018599602,station-repacking,unknown,None,670952,28615,10324380,3,669620,2,1,5,3,0,8,3,1307,669623,1332,1332,669620
415b8780dc61955ce8d16fe0e0b205fb,nomode,9,ee0d228434138916,NA,1.0107,54120,/nfs/share/instances/gbd/cnf/415b8780dc61955ce8d16fe0e0b205fb-47-116470.cnf.xz,7668677609494ff21ad5963ea60a1ddb,station-repacking,unknown,None,598530,26890,9189492,3,597282,1,1,4,2,0,9,3,1225,597285,1248,1248,597282
7bb154ee8977055b6e9af1ff7307cd12,nomode,9,215c41610f599da7,NA,1.11219,56288,/nfs/share/instances/gbd/cnf/7bb154ee8977055b6e9af1ff7307cd12-55-112732.cnf.xz,3ceaec875ffc17bab1d0185c7bfd6894,station-repacking,unknown,None,574172,26219,8799051,3,572954,1,1,4,2,0,9,4,1194,572957,1218,1218,572954
04e47e6635908600ef3938b32644825a,nomode,9,9197f3ac097c6573,NA,0.004668,4608,/nfs/share/instances/gbd/cnf/04e47e6635908600ef3938b32644825a-3col20_5_7.shuffled.cnf.xz,64e930a465e08fb6bc8a6a49b64c7e7f,coloring,unknown,handmade_2002,176,40,2429,6,20,0,150,0,0,0,0,0,0,61,65,16,13
fa238a83bc97e66f1a2e6513db62afd5,nomode,9,c5118a7bb9d0cdd3,NA,0.056058,7680,/nfs/share/instances/gbd/cnf/fa238a83bc97e66f1a2e6513db62afd5-fdmus_b15_299.cnf.xz,1eb037f0a520665bcb36efa4be623e88,fdmus,unsat,None,18865,6600,272347,6,12820,6039,0,0,0,0,0,0,0,15379,11353,1477,4958
e098cff8e8fbc307443fda04f7310a46,nomode,9,2d1200b8adde14f4,NA,0.008395,6144,/nfs/share/instances/gbd/cnf/e098cff8e8fbc307443fda04f7310a46-fla-550-0.cnf.xz,3838a74e09a0383fcb7991ec636a6ad4,random-planted-solution,unknown,random_2016,2425,550,36115,0,0,2425,0,0,0,0,0,0,0,1242,1183,295,305
4715557d20ca7f08676033fbf39dd847,nomode,9,77b1f8d02577dfcb,NA,0.009606,6144,/nfs/share/instances/gbd/cnf/4715557d20ca7f08676033fbf39dd847-hidden-k3-s0-r4-n700-02-S1699381478.shuffled-as.sat03-956.cnf.xz,a304e8ede25956b3cf325458acff670d,random-hiddenmodel,sat,random_2003,2800,700,42066,0,0,2800,0,0,0,0,0,0,0,1410,1390,352,353
2df2de1bf32bc9fd564ec9b6c267037c,nomode,9,ae2c1d192ec6adcf,NA,1.80718,97480,/nfs/share/instances/gbd/cnf/2df2de1bf32bc9fd564ec9b6c267037c-55-142994.cnf.xz,8c7a77a7a2f151796c86430c358c075a,station-repacking,unknown,None,1057535,36473,16399844,3,1055837,1,1,6,3,0,9,6,1669,1055840,1698,1698,1055837
cda5bbe237e3494e9b078136a1b1646d,nomode,9,a8b298c8dd0d7cab,NA,0.607465,36552,/nfs/share/instances/gbd/cnf/cda5bbe237e3494e9b078136a1b1646d-49-84264.cnf.xz,ba285b59b00770a68c57d40d6351be02,station-repacking,unknown,None,348712,19529,5287311,3,347806,2,1,2,2,0,7,1,888,347809,906,906,347806
bfb50cd6b9d1060b5cea402b217f1681,nomode,9,f9aa1983db7deaac,NA,0.034351,7680,/nfs/share/instances/gbd/cnf/bfb50cd6b9d1060b5cea402b217f1681-fdmus_b21_99.cnf.xz,7b7187ff8614ebb94b75cb1d446a78e0,fdmus,unsat,None,9930,3600,139467,6,6846,3078,0,0,0,0,0,0,0,7713,5847,1009,3221
2a25d48acbf98ae6749cc390821e02a1,nomode,9,3839da6fd2a0c06e,NA,1.73819,60676,/nfs/share/instances/gbd/cnf/2a25d48acbf98ae6749cc390821e02a1-ibm-2002-11r1-k45.cnf.xz,5d0a07bf08987a56111dae1b5547b561,hardware-verification,sat,anni_2022,638128,156626,12178968,2838,490588,78800,21757,18531,10331,4242,4212,1613,5216,508809,480721,32005,77245
eca4d284c68f149d8125c6ea257ffe04,nomode,9,04b15980fb97f94a,NA,1.51774,69744,/nfs/share/instances/gbd/cnf/eca4d284c68f149d8125c6ea257ffe04-7pipe_k.cnf.xz,49230a1a8e9f0df06e6e62495ee5e095,hardware-verification,unsat,anni_2022,751116,23909,13631119,1,722278,9811,190,157,93,176,170,964,17276,728202,82576,452,650448
e49dc22b804ae5ca79f7bb4d04d8d373,nomode,9,1a13c46b15f05e42,NA,0.665358,38504,/nfs/share/instances/gbd/cnf/e49dc22b804ae5ca79f7bb4d04d8d373-52-91607.cnf.xz,31e41dffae49424c028716f73e666c22,station-repacking,unknown,None,381362,20680,5794843,3,380407,1,0,4,2,0,6,0,939,380410,955,955,380407
b9bc23a50c2ddffad683f3a9045b3192,nomode,9,46ce105f7c64687a,NA,0.020546,7680,/nfs/share/instances/gbd/cnf/b9bc23a50c2ddffad683f3a9045b3192-jgiraldezlevy.2200.9086.08.40.167.cnf.xz,1c39372ef8c2f1276ccef9bb692d4493,random-modularity,unsat,anni_2022,9086,2200,154239,0,0,9086,0,0,0,0,0,0,0,4517,4569,1152,1211
c747ec9b3f81730aa9cff350b4ec74b1,nomode,9,05937b41c9320427,NA,0.332217,19700,/nfs/share/instances/gbd/cnf/c747ec9b3f81730aa9cff350b4ec74b1-ctl_4291_567_6_unsat.cnf.xz,6882aa552966896924b00d89837543db,scheduling,unsat,anni_2022,142697,17850,2987522,0,28789,29779,84129,0,0,0,0,0,0,40840,40835,2841,2841
ff412976f8fc100b7d0cba2b2a37f942,nomode,9,f53c4c8429fcdafd,NA,0.00829,6144,/nfs/share/instances/gbd/cnf/ff412976f8fc100b7d0cba2b2a37f942-x9-07027.sat.sanitized.cnf.xz,f02f69b3c1e78f576f7eb85bb34af5f5,hamiltonian,unknown,submissions_2024,3149,350,38331,0,2869,0,69,142,69,0,0,0,0,2869,280,280,2869
6a1f6bf8ff2f5bcbd7dd05d5824a335f,nomode,9,fc0ea82eefea0373,NA,0.983629,54636,/nfs/share/instances/gbd/cnf/6a1f6bf8ff2f5bcbd7dd05d5824a335f-52-115026.cnf.xz,236851906fd20bb07cf0bb1d08546c59,station-repacking,unknown,None,581524,26371,8918312,3,580303,1,1,4,2,0,8,3,1199,580306,1221,1221,580303
e5e251482becfafdae289916e8667e65,nomode,9,5ba787703923ba91,NA,1.23886,62872,/nfs/share/instances/gbd/cnf/e5e251482becfafdae289916e8667e65-45-116433.cnf.xz,f7c484938cab88c4ce37245b54961654,station-repacking,unknown,None,677214,28659,10417467,3,675882,1,1,3,2,0,9,3,1310,675885,1332,1332,675882
7e50bd91a8e3a5e604eb0793b11c1ca6,nomode,9,dbd5d66d5b380d6f,NA,1.27992,61992,/nfs/share/instances/gbd/cnf/7e50bd91a8e3a5e604eb0793b11c1ca6-59-118747.cnf.xz,3b6671d590d1337d54b5b73076c27a64,station-repacking,unknown,None,642873,27956,9882401,3,641572,1,1,5,2,0,9,2,1278,641575,1301,1301,641572
b9d69c9ed4f827839f3201eddca42bbf,nomode,9,21fbc3b446fda060,NA,2.01976,97488,/nfs/share/instances/gbd/cnf/b9d69c9ed4f827839f3201eddca42bbf-53-136508.cnf.xz,bdc45c2c6de4a3a69c0775d066c62603,station-repacking,unknown,None,1149162,38195,17835552,3,1147389,1,1,6,3,0,9,6,1744,1147392,1773,1773,1147389
4539760fb3142f4a4505e1d489a83727,nomode,9,1cddb6647701f3c2,NA,1.51186,75400,/nfs/share/instances/gbd/cnf/4539760fb3142f4a4505e1d489a83727-44-130137.cnf.xz,424b3167cd6b8ab082587d642f5985d4,station-repacking,unknown,None,867139,32555,13400115,3,865624,1,1,5,2,0,9,2,1492,865627,1515,1515,865624
b13c10aed63b15003fe54a98ce3328dd,nomode,9,dfb9407d1b08741c,NA,1.26005,67304,/nfs/share/instances/gbd/cnf/b13c10aed63b15003fe54a98ce3328dd-57-120879.cnf.xz,2fee22b8ee2f8f11698d75c7a0377203,station-repacking,unknown,None,728826,29860,11230382,3,727433,2,1,5,3,0,9,3,1367,727436,1393,1393,727433
9db5223e18ae7d22a8445afed14c5779,nomode,9,60c33c1a9423bc8c,NA,5.07914,185232,/nfs/share/instances/gbd/cnf/9db5223e18ae7d22a8445afed14c5779-9pipe_k-sc2012.cnf.xz,2d7194a10539d74eba151ca30dcbbe03,hardware-verification,unsat,main_2019,2317839,49112,43625916,1,2260710,16328,405,511,411,373,354,320,38426,2268899,198800,2283,2083071
befce0e9fdacaa3c2dd1d01a657680e9,nomode,9,8950b392b0084306,NA,1.03974,57984,/nfs/share/instances/gbd/cnf/befce0e9fdacaa3c2dd1d01a657680e9-57-113809.cnf.xz,9ffc583166ab805f2a1ac06e1630e67f,station-repacking,unknown,None,612217,27146,9402003,3,610954,2,1,4,2,0,8,3,1240,610957,1263,1263,610954
1ee8cb9aafca61df962a5eac60ad68bd,nomode,9,f6b3f8a28bd3d9b6,NA,0.104384,12460,/nfs/share/instances/gbd/cnf/1ee8cb9aafca61df962a5eac60ad68bd-full-ad-d-6-ce.cnf.xz,0aca4fd0a54599ac5baeb3bc9c6bb7af,termination-analysis,sat,None,43520,10122,607109,9,33683,9828,0,0,0,0,0,0,0,38984,33692,8,4537
a8f8363396522cc643de04a975a009d1,nomode,9,0d4ee0aae812e466,NA,1.2521,65904,/nfs/share/instances/gbd/cnf/a8f8363396522cc643de04a975a009d1-49-123568.cnf.xz,9b5ef4e7c7c0843a5c1abae92ed64196,station-repacking,unknown,None,728564,29771,11223630,3,727177,1,1,4,3,0,9,3,1363,727180,1387,1387,727177
b8b3b6aa12c58caf8a62b6bc54a44689,nomode,9,454d4e1a4f8fa40f,NA,0.943889,54632,/nfs/share/instances/gbd/cnf/b8b3b6aa12c58caf8a62b6bc54a44689-56-109037.cnf.xz,ab4d4fbae5dc72125166db147bf51615,station-repacking,unknown,None,547538,25497,8383972,3,546355,1,1,4,2,0,9,2,1161,546358,1183,1183,546355
4f2a2da03e214991e4c87f612f814fe0,nomode,9,3d4fd03ef21ff158,NA,1.38647,69480,/nfs/share/instances/gbd/cnf/4f2a2da03e214991e4c87f612f814fe0-45-124791.cnf.xz,a8b70724f6b72e30d4c9fa609abee484,station-repacking,unknown,None,790731,31092,12199217,3,789282,1,1,4,2,0,9,3,1426,789285,1449,1449,789282
8eb7c1bd3f5e8cf62b32a2732516e958,nomode,9,402508af6545a8e2,NA,0.186159,13176,/nfs/share/instances/gbd/cnf/8eb7c1bd3f5e8cf62b32a2732516e958-color-18-4.shuffled-as.sat03-1486.cnf.xz,52e16b921f5cc5484dcafdca3fef4c6e,coloring,unknown,handmade_2003,95904,1296,1956826,0,1944,0,93960,0,0,0,0,0,0,31511,29938,6154,6639
a7406b1dfef0bee6dd2badb3fe013e16,nomode,9,004041f0b534b064,NA,13.7286,410388,/nfs/share/instances/gbd/cnf/a7406b1dfef0bee6dd2badb3fe013e16-bench_4712.smt2.cnf.xz,75151d4e0d374e8defa37bbf87f50051,agile,unsat,agile_2017,4718515,1304107,107957897,1580,1196818,3443551,76483,1,0,6,52,0,24,2085532,3308458,702732,698025
d328c11941d27fcabc1688663bdc64ea,nomode,9,cf13586d25ade5b2,NA,0.1926,12252,/nfs/share/instances/gbd/cnf/d328c11941d27fcabc1688663bdc64ea-erin2_0x1e3-216.cnf.xz,df78c8611a47dddac83c6dd0e5f420c9,stedman-triples,sat,anni_2022,55438,5031,1404298,550,420,1532,16136,30108,6692,0,0,0,0,11041,10850,963,2018
64f7afba8bac91ff46bef2153225bdbd,nomode,9,8b9ecb44f52d5bb3,NA,1.13975,61964,/nfs/share/instances/gbd/cnf/64f7afba8bac91ff46bef2153225bdbd-52-123018.cnf.xz,707739cc5ce33fc9a28781c1d6d08108,station-repacking,unknown,None,677233,28668,10416878,3,675900,1,1,4,2,0,8,3,1311,675903,1333,1333,675900
63e335f6eac21d38ef0429bd6c27a739,nomode,9,d0a66a65c7528968,NA,0.098639,12288,/nfs/share/instances/gbd/cnf/63e335f6eac21d38ef0429bd6c27a739-289-unsat-9x32.cnf.xz,9dc35a0bc3a3581aefa2c77add3227d2,mosoi-289,unknown,anni_2022,73440,1152,1607580,0,1728,0,71712,0,0,0,0,0,0,73152,288,288,73152
01933666e24a4fcb6240ce46b6160380,nomode,9,b8502efd5d46826d,NA,0.019148,7680,/nfs/share/instances/gbd/cnf/01933666e24a4fcb6240ce46b6160380-unif-k4-r9.931-v800-c7945-S6410029877538796012.cnf.xz,0f1850c0dfe29917d85342bd97ed4ae4,uniform-random,unknown,random_2012,7945,800,154510,0,0,0,7945,0,0,0,0,0,0,2531,2464,511,544
4a78767c3a867d3b1b8381edb4f650ea,nomode,9,7989e8ce04ebb02c,NA,0.170457,12312,/nfs/share/instances/gbd/cnf/4a78767c3a867d3b1b8381edb4f650ea-SGI_30_60_23_50_8-log.shuffled-as.sat03-117.cnf.xz,91871665b170f57a9430e7f6186ac4fe,subgraph-isomorphism,unsat,anni_2022,45796,115,1709155,0,0,0,0,46,0,0,0,0,45750,558,521,40,53
42a67891f4ab6576da14fdd2b29d1fa6,nomode,9,a2550e1f2585d011,NA,1.56419,72924,/nfs/share/instances/gbd/cnf/42a67891f4ab6576da14fdd2b29d1fa6-47-132729.cnf.xz,cd2b41cc6caf07c794591ee3e92d0388,station-repacking,unknown,None,843784,32127,13037963,3,842285,1,1,5,3,0,10,4,1472,842288,1499,1499,842285
6b1d055019ae3fcf699575a241722eaf,nomode,9,8baa9c516cbe910a,NA,0.04401,7680,/nfs/share/instances/gbd/cnf/6b1d055019ae3fcf699575a241722eaf-unif-k4-r9.931-v2090-c20756-S374270614156636692.cnf.xz,929ed1c7c8b9be2fe47a7ae6b6726977,uniform-random,sat,random_2013,20756,2090,454096,0,0,0,20756,0,0,0,0,0,0,6482,6396,1304,1298
a87d6cfd332cf7b8827ed24eb7f15e59,nomode,9,831986d7430b2e25,NA,1.15666,57196,/nfs/share/instances/gbd/cnf/a87d6cfd332cf7b8827ed24eb7f15e59-55-120841.cnf.xz,c1f05ba776bbf0aafcbeb9d6ce8bb742,station-repacking,unknown,None,621410,27331,9535873,3,620137,1,1,5,2,0,9,5,1247,620140,1273,1273,620137
7888f9e4fc1d68d8064aacef502891fe,nomode,9,905e2bc5e3547b8a,NA,0.039214,4608,/nfs/share/instances/gbd/cnf/7888f9e4fc1d68d8064aacef502891fe-unif-k6-r41.011-v340-c13944-S5633902852523059472.cnf.xz,4d040496ecd28e5d09f722586a97fef1,uniform-random,unknown,random_2012,13944,340,376874,0,0,0,0,0,13944,0,0,0,0,1508,1561,249,249
dd1adb197177912d2842849ce1ab0dc4,nomode,9,26033b5458a2491d,NA,1.49386,53760,/nfs/share/instances/gbd/cnf/dd1adb197177912d2842849ce1ab0dc4-IBM_FV_2004_rule_batch_22_SAT_dat.k65.cnf.xz,51dccb5d994eafb083f8432156542466,hardware-verification,sat,anni_2022,577164,139033,10549452,1320,448462,64868,22552,13702,10174,4494,5189,1884,4519,469469,446209,33511,55589
83c4a06768e1bcee08342b46e03f8153,nomode,9,eedb8d6cc875960a,NA,0.765292,27604,/nfs/share/instances/gbd/cnf/83c4a06768e1bcee08342b46e03f8153-mulhs64.smt2.cnf.xz,663c6833e1e744c74aa708f9b930fe6e,bitvector,unknown,None,245813,81938,4141088,2,162850,82961,0,0,0,0,0,0,0,179376,119099,44687,110356
ede0476665852eb92688cb21d9730497,nomode,9,49bbe6bbce329fb6,NA,1.29471,67988,/nfs/share/instances/gbd/cnf/ede0476665852eb92688cb21d9730497-42-128887.cnf.xz,61a83f68a72443095eff057c75900dbc,station-repacking,unknown,None,762782,30470,11761703,3,761361,1,1,4,2,0,9,4,1397,761364,1421,1421,761361
827aad21f09186b2fa80f8fdd4aa67dd,nomode,9,965a3e8c7ecc6231,NA,0.005697,6144,/nfs/share/instances/gbd/cnf/827aad21f09186b2fa80f8fdd4aa67dd-randomG-Mix-n16-d05.cnf.xz,53921c9e3571fd9b6d746d6c8db245d0,perfect-matching,unsat,None,406,332,4814,0,389,0,0,1,1,3,7,3,2,389,141,17,265
90c44c4846efb07e3fe3750066d66b8c,nomode,9,78de9829742683bc,NA,1.07595,58732,/nfs/share/instances/gbd/cnf/90c44c4846efb07e3fe3750066d66b8c-44-118897.cnf.xz,cb5da199d628b317460dd2a1ea8c9095,station-repacking,unknown,None,626438,27417,9616777,3,625165,1,1,4,2,0,9,2,1251,625168,1273,1273,625165
990ae08982a0f83bc96ab6d3ca557f16,nomode,9,1144c2bfe455a958,NA,1.28573,45104,/nfs/share/instances/gbd/cnf/990ae08982a0f83bc96ab6d3ca557f16-manol-pipe-c6nid_s.cnf.xz,19bc2f661a3bad4e9ca475c25a2e7622,hardware-verification,unsat,None,438562,148051,7711771,1,292374,146187,0,0,0,0,0,0,0,350473,314681,20134,65664
f46e3fe5b0e876a56e954df52cf51d1e,nomode,9,a06d9f47beba920b,NA,0.794916,27884,/nfs/share/instances/gbd/cnf/f46e3fe5b0e876a56e954df52cf51d1e-slp-synthesis-aes-top26-sc2011.cnf.xz,b4e358bda927ad72962848700982c360,cryptography,sat,main_2019,245006,76943,4241525,1,148643,94790,350,24,23,22,21,892,240,202454,184881,5832,8612
5aa9bfc11948ec1e2124d89974884204,nomode,9,77b1f8d02577dfcb,NA,0.036263,7680,/nfs/share/instances/gbd/cnf/5aa9bfc11948ec1e2124d89974884204-unif-k5-r20-v700-c14000-S1638354370-16.cnf.xz,3fc537aa6a65c8e637c6b09149d803e1,uniform-random,unknown,random_2007,14000,700,331570,0,0,0,0,14000,0,0,0,0,0,2547,2664,456,426
d5d2a468fe10aeccc9491a939f3af732,nomode,9,12a255563ac9a52c,NA,7.58676,226972,/nfs/share/instances/gbd/cnf/d5d2a468fe10aeccc9491a939f3af732-clauses-6.cnf.xz,2fdd6f950cee22b4073fea76c80fdb45,alloy-vpn-models,sat,application_2012,2623082,683996,51391269,1,1990085,452561,5943,154560,16,7,0,0,19909,2175150,1984705,428965,182379
a39f61dd02a2a61311e153dbdaa323be,nomode,9,b910b54d5fe7bc7c,NA,0.042593,7680,/nfs/share/instances/gbd/cnf/a39f61dd02a2a61311e153dbdaa323be-fdmus_b20_238.cnf.xz,cd5cfe13ec20053409413caed94dd952,fdmus,unsat,anni_2022,13022,4689,185012,6,8954,4062,0,0,0,0,0,0,0,9947,7379,1585,4655
