ID	max_iters	mode	hash	cpu_time_s	max_mem_kib
526823215ab1d82b3db3b51f8807df54	8	canon	703f47033ef3af03	6.77724	38720
526823215ab1d82b3db3b51f8807df54	8	raw	5c9bdca86d4e055f	3.46931	0
52683b26ad7bae6c8ca7ae3a72ead2a3	0	canon	a2035956f973d0cb	1.87353	0
52683b26ad7bae6c8ca7ae3a72ead2a3	0	raw	a2035956f973d0cb	1.39416	0
52683b26ad7bae6c8ca7ae3a72ead2a3	10	canon	f4633fcf0f9d413f	38.1811	160292
52683b26ad7bae6c8ca7ae3a72ead2a3	10	raw	f8762ef74574b2b5	21.8335	148880
52683b26ad7bae6c8ca7ae3a72ead2a3	1	canon	ce570e90855dd881	4.84907	132952
52683b26ad7bae6c8ca7ae3a72ead2a3	1	raw	0f170d08a8529643	2.69407	0
52683b26ad7bae6c8ca7ae3a72ead2a3	2	canon	caa9b07a0258c383	8.23165	137324
52683b26ad7bae6c8ca7ae3a72ead2a3	2	raw	af96dc96e43a32a0	4.69825	127972
52683b26ad7bae6c8ca7ae3a72ead2a3	4	canon	c107cbf412d91192	16.511	150108
52683b26ad7bae6c8ca7ae3a72ead2a3	4	raw	8850c1031930b8ea	8.33223	146352
52683b26ad7bae6c8ca7ae3a72ead2a3	6	canon	59835718707f8e6f	23.4445	149684
52683b26ad7bae6c8ca7ae3a72ead2a3	6	raw	4095bd694f625d6c	13.5192	147508
52683b26ad7bae6c8ca7ae3a72ead2a3	8	canon	06a551fa557c4a4c	30.1117	158784
52683b26ad7bae6c8ca7ae3a72ead2a3	8	raw	a06eedf263dd0b35	17.2992	156720
526a29b58b98d69fcd30141c7fed744e	0	canon	adc8d41ab3201dcc	2.27259	0
526a29b58b98d69fcd30141c7fed744e	0	raw	adc8d41ab3201dcc	1.99743	0
526a29b58b98d69fcd30141c7fed744e	10	canon	27dcc6e6deb3dc51	57.5319	226988
526a29b58b98d69fcd30141c7fed744e	10	raw	eccb07fe19bb6285	34.1839	238092
526a29b58b98d69fcd30141c7fed744e	1	canon	8d51e5e4d7d34f51	7.21062	186228
526a29b58b98d69fcd30141c7fed744e	1	raw	9983dc0f19446857	4.14274	162456
526a29b58b98d69fcd30141c7fed744e	2	canon	c6ee5d3a199ec059	12.2484	186428
526a29b58b98d69fcd30141c7fed744e	2	raw	089bce7cc8436e65	5.97348	163580
526a29b58b98d69fcd30141c7fed744e	4	canon	bdcf9dcaebedb034	24.0089	211252
526a29b58b98d69fcd30141c7fed744e	4	raw	29125cfad873cf63	12.5699	210144
526a29b58b98d69fcd30141c7fed744e	6	canon	9a5db6eece72767f	35.0161	214044
526a29b58b98d69fcd30141c7fed744e	6	raw	a16122031976f0f5	19.2208	210932
526a29b58b98d69fcd30141c7fed744e	8	canon	85dcbef6968f7a81	46.3851	213400
526a29b58b98d69fcd30141c7fed744e	8	raw	7337e5cbe05caa08	26.5803	211112
526a886bcef7d7b6b6047dc8fa165e2a	0	canon	7c8540cf150ad3a9	0.020939	0
526a886bcef7d7b6b6047dc8fa165e2a	0	raw	7c8540cf150ad3a9	0.020224	0
526a886bcef7d7b6b6047dc8fa165e2a	10	canon	cb9a4529332bfbec	0.169339	0
526a886bcef7d7b6b6047dc8fa165e2a	10	raw	e51e3438b85ed247	0.12246	0
526a886bcef7d7b6b6047dc8fa165e2a	1	canon	146df9bb6bd10f8c	0.043471	0
526a886bcef7d7b6b6047dc8fa165e2a	1	raw	d31180aad9052d17	0.033681	0
526a886bcef7d7b6b6047dc8fa165e2a	2	canon	e15ca5fe3f4bfac0	0.067741	0
526a886bcef7d7b6b6047dc8fa165e2a	2	raw	0190fe4fd1427ce6	0.047633	0
526a886bcef7d7b6b6047dc8fa165e2a	4	canon	1fb92e54f03376fe	0.119656	0
526a886bcef7d7b6b6047dc8fa165e2a	4	raw	0c65296aff644453	0.077732	0
526a886bcef7d7b6b6047dc8fa165e2a	6	canon	cb9a4529332bfbec	0.172657	0
526a886bcef7d7b6b6047dc8fa165e2a	6	raw	e51e3438b85ed247	0.118429	0
526a886bcef7d7b6b6047dc8fa165e2a	8	canon	cb9a4529332bfbec	0.173024	0
526a886bcef7d7b6b6047dc8fa165e2a	8	raw	e51e3438b85ed247	0.120522	0
526e6224bd1ac44183316707d363c889	0	canon	c5a6e21948fa499f	0.118154	0
526e6224bd1ac44183316707d363c889	0	raw	c5a6e21948fa499f	0.12428	0
526e6224bd1ac44183316707d363c889	10	canon	de5243e11f201927	1.1175	0
526e6224bd1ac44183316707d363c889	10	raw	1ee20591bce40aac	0.727865	0
526e6224bd1ac44183316707d363c889	1	canon	a30a3ed870d60b39	0.345245	0
526e6224bd1ac44183316707d363c889	1	raw	f6b05e63735f5f88	0.22945	0
526e6224bd1ac44183316707d363c889	2	canon	85b688aa60a84adb	0.648274	0
526e6224bd1ac44183316707d363c889	2	raw	d3e4fdee3bbb3032	0.403785	0
526e6224bd1ac44183316707d363c889	4	canon	de5243e11f201927	1.13589	0
526e6224bd1ac44183316707d363c889	4	raw	1ee20591bce40aac	0.729577	0
526e6224bd1ac44183316707d363c889	6	canon	de5243e11f201927	1.12261	0
526e6224bd1ac44183316707d363c889	6	raw	1ee20591bce40aac	0.725664	0
526e6224bd1ac44183316707d363c889	8	canon	de5243e11f201927	1.09094	0
526e6224bd1ac44183316707d363c889	8	raw	1ee20591bce40aac	0.725302	0
52716698fafe0a39cf01f416fc72a1db	0	canon	8886f90873071b80	0.396122	0
52716698fafe0a39cf01f416fc72a1db	0	raw	8886f90873071b80	0.379289	0
52716698fafe0a39cf01f416fc72a1db	10	canon	9c50b00d40cff3e1	9.78818	46388
52716698fafe0a39cf01f416fc72a1db	10	raw	bc8c3169a0e41015	4.99476	44984
52716698fafe0a39cf01f416fc72a1db	1	canon	4293f34903c45d68	1.26214	0
52716698fafe0a39cf01f416fc72a1db	1	raw	d5324f8ce1dcc72d	0.739109	0
52716698fafe0a39cf01f416fc72a1db	2	canon	af02497f75ee8b59	2.05993	0
52716698fafe0a39cf01f416fc72a1db	2	raw	609766916a625e6b	1.09059	0
52716698fafe0a39cf01f416fc72a1db	4	canon	743e529a07374a0f	3.95068	0
52716698fafe0a39cf01f416fc72a1db	4	raw	060d327a9340bf34	1.92042	0
52716698fafe0a39cf01f416fc72a1db	6	canon	534ed1a1b66fb1d0	5.9845	43752
52716698fafe0a39cf01f416fc72a1db	6	raw	cc88524f7add31a9	2.94731	0
52716698fafe0a39cf01f416fc72a1db	8	canon	ebb5a4dc8393c0d0	7.86732	45088
52716698fafe0a39cf01f416fc72a1db	8	raw	4530971e1a169373	3.92168	46192
5271e5474477615a141efd09fd8a69d1	0	canon	188585672a625e7c	25.6917	628140
5271e5474477615a141efd09fd8a69d1	0	raw	188585672a625e7c	26.835	584540
5271e5474477615a141efd09fd8a69d1	10	canon	da12e71adc101259	256.958	1673060
5271e5474477615a141efd09fd8a69d1	10	raw	db693f1da7282447	141.647	1657560
5271e5474477615a141efd09fd8a69d1	1	canon	075e510e54cf23ca	77.4096	1289832
5271e5474477615a141efd09fd8a69d1	1	raw	1780b964ca0b796c	48.9013	1263064
5271e5474477615a141efd09fd8a69d1	2	canon	bace69b40391b24b	183.894	1675472
5271e5474477615a141efd09fd8a69d1	2	raw	352ce1f80935d33a	83.8423	1655956
5271e5474477615a141efd09fd8a69d1	4	canon	da12e71adc101259	303.238	1678128
5271e5474477615a141efd09fd8a69d1	4	raw	db693f1da7282447	141.923	1659120
5271e5474477615a141efd09fd8a69d1	6	canon	da12e71adc101259	246.417	1673376
5271e5474477615a141efd09fd8a69d1	6	raw	db693f1da7282447	160.36	1656232
5271e5474477615a141efd09fd8a69d1	8	canon	da12e71adc101259	248.21	1674140
5271e5474477615a141efd09fd8a69d1	8	raw	db693f1da7282447	143.447	1657900
5273d1d12fedbee713d4154732890006	0	canon	8a9a702a6c6487ef	0.719345	0
5273d1d12fedbee713d4154732890006	0	raw	8a9a702a6c6487ef	0.711197	0
5273d1d12fedbee713d4154732890006	10	canon	69439612e23e3f5f	8.89633	68756
5273d1d12fedbee713d4154732890006	10	raw	ce97f828436c6a5e	4.86881	66384
5273d1d12fedbee713d4154732890006	1	canon	d525c8babb453abb	2.79798	0
5273d1d12fedbee713d4154732890006	1	raw	7c01bf022780ffd0	1.33982	0
5273d1d12fedbee713d4154732890006	2	canon	c0309ccf70f8a52c	4.46278	0
5273d1d12fedbee713d4154732890006	2	raw	fefa6e1612268139	2.48236	0
5273d1d12fedbee713d4154732890006	4	canon	69439612e23e3f5f	8.16578	67436
5273d1d12fedbee713d4154732890006	4	raw	ce97f828436c6a5e	4.70171	67636
5273d1d12fedbee713d4154732890006	6	canon	69439612e23e3f5f	8.16297	67856
5273d1d12fedbee713d4154732890006	6	raw	ce97f828436c6a5e	4.59594	72560
5273d1d12fedbee713d4154732890006	8	canon	69439612e23e3f5f	8.27531	67968
5273d1d12fedbee713d4154732890006	8	raw	ce97f828436c6a5e	4.67598	68188
52751f8c56876d6e00ac3927ec303cfe	0	canon	9304766a619c6aab	7.42485	200452
52751f8c56876d6e00ac3927ec303cfe	0	raw	9304766a619c6aab	7.60957	199720
52751f8c56876d6e00ac3927ec303cfe	10	canon	f2180d4aeb670ce2	325.572	795464
52751f8c56876d6e00ac3927ec303cfe	10	raw	e2d8d45824829d60	103.165	780140
52751f8c56876d6e00ac3927ec303cfe	1	canon	31086408fc492643	32.2368	724064
52751f8c56876d6e00ac3927ec303cfe	1	raw	7d3a824216c209dd	15.9105	660448
52751f8c56876d6e00ac3927ec303cfe	2	canon	dfdceff31d594f13	70.8042	743908
52751f8c56876d6e00ac3927ec303cfe	2	raw	5c7a998519f67ed8	24.1683	699204
52751f8c56876d6e00ac3927ec303cfe	4	canon	56a16092dbda9f95	112.843	780148
52751f8c56876d6e00ac3927ec303cfe	4	raw	b3bcc79f11d8f438	42.657	770068
52751f8c56876d6e00ac3927ec303cfe	6	canon	c0064e131f9733fc	175.94	788324
52751f8c56876d6e00ac3927ec303cfe	6	raw	d6db286063b7bf4c	62.587	779300
52751f8c56876d6e00ac3927ec303cfe	8	canon	679ea923308286ba	221.607	786472
52751f8c56876d6e00ac3927ec303cfe	8	raw	0b9348eb098962ff	82.616	778264
52774bae4b88c9c9e7ef7c1221a5fdda	0	canon	3231a785709f4dbc	0.356697	0
52774bae4b88c9c9e7ef7c1221a5fdda	0	raw	3231a785709f4dbc	0.259005	0
52774bae4b88c9c9e7ef7c1221a5fdda	10	canon	5f76303482552cdd	3.8724	0
52774bae4b88c9c9e7ef7c1221a5fdda	10	raw	ad6a97fb2ae233c0	1.94571	0
52774bae4b88c9c9e7ef7c1221a5fdda	1	canon	f257aaebec5b14fb	0.861677	0
52774bae4b88c9c9e7ef7c1221a5fdda	1	raw	24bcfdb0f230dff6	0.592427	0
52774bae4b88c9c9e7ef7c1221a5fdda	2	canon	5192773a5a2f5910	1.64234	0
52774bae4b88c9c9e7ef7c1221a5fdda	2	raw	ae5bf9baa77e3bcb	0.722772	0
52774bae4b88c9c9e7ef7c1221a5fdda	4	canon	53f5d58d24b84c6b	2.85194	0
52774bae4b88c9c9e7ef7c1221a5fdda	4	raw	2bf913b1dbe52d0b	1.81653	0
52774bae4b88c9c9e7ef7c1221a5fdda	6	canon	5f76303482552cdd	3.70326	0
52774bae4b88c9c9e7ef7c1221a5fdda	6	raw	ad6a97fb2ae233c0	2.4452	0
52774bae4b88c9c9e7ef7c1221a5fdda	8	canon	5f76303482552cdd	3.89647	0
52774bae4b88c9c9e7ef7c1221a5fdda	8	raw	ad6a97fb2ae233c0	1.95558	0
52790be6e1d4a6b6d3fe51cf7a499dd5	0	canon	637e1d12235436f7	0.03458	0
52790be6e1d4a6b6d3fe51cf7a499dd5	0	raw	637e1d12235436f7	0.03458	0
52790be6e1d4a6b6d3fe51cf7a499dd5	10	canon	c3c4d8caeb1e8714	0.720311	0
52790be6e1d4a6b6d3fe51cf7a499dd5	10	raw	e7241d80bf2cdb7b	0.402432	0
52790be6e1d4a6b6d3fe51cf7a499dd5	1	canon	82eb357aec58a6ea	0.104819	0
52790be6e1d4a6b6d3fe51cf7a499dd5	1	raw	71729873ec2b057a	0.0705	0
52790be6e1d4a6b6d3fe51cf7a499dd5	2	canon	b5fc585976d1c5cf	0.17384	0
52790be6e1d4a6b6d3fe51cf7a499dd5	2	raw	c8cb7f3d64a8b16b	0.107607	0
52790be6e1d4a6b6d3fe51cf7a499dd5	4	canon	9e0f8b182d855526	0.379412	0
52790be6e1d4a6b6d3fe51cf7a499dd5	4	raw	e5f2fe76fe8a0383	0.204578	0
52790be6e1d4a6b6d3fe51cf7a499dd5	6	canon	9c071ee183ce7971	0.445535	0
52790be6e1d4a6b6d3fe51cf7a499dd5	6	raw	3b159293864b7943	0.37131	0
52790be6e1d4a6b6d3fe51cf7a499dd5	8	canon	d3ce1e64096b4652	0.58062	0
52790be6e1d4a6b6d3fe51cf7a499dd5	8	raw	b1f2157447853e73	0.324409	0
527c5c1bc9771bdeee6861e5cf38f01a	0	canon	1ab7c5de24765b72	0.009638	0
527c5c1bc9771bdeee6861e5cf38f01a	0	raw	1ab7c5de24765b72	0.009896	0
527c5c1bc9771bdeee6861e5cf38f01a	10	canon	9e9a5ed21ea11a04	0.033922	0
527c5c1bc9771bdeee6861e5cf38f01a	10	raw	852a455b74dabdab	0.027745	0
527c5c1bc9771bdeee6861e5cf38f01a	1	canon	b8bf94f93e5633cb	0.013738	0
527c5c1bc9771bdeee6861e5cf38f01a	1	raw	1e80d53099d05a17	0.012078	0
527c5c1bc9771bdeee6861e5cf38f01a	2	canon	279adc39877fb4ae	0.018018	0
527c5c1bc9771bdeee6861e5cf38f01a	2	raw	c493ea65d49524d6	0.01467	0
527c5c1bc9771bdeee6861e5cf38f01a	4	canon	9e9a5ed21ea11a04	0.029487	0
527c5c1bc9771bdeee6861e5cf38f01a	4	raw	22440811e95f4fad	0.022258	0
527c5c1bc9771bdeee6861e5cf38f01a	6	canon	9e9a5ed21ea11a04	0.033503	0
527c5c1bc9771bdeee6861e5cf38f01a	6	raw	852a455b74dabdab	0.027191	0
527c5c1bc9771bdeee6861e5cf38f01a	8	canon	9e9a5ed21ea11a04	0.033599	0
527c5c1bc9771bdeee6861e5cf38f01a	8	raw	852a455b74dabdab	0.026728	0
527dded9f9eec8601236580fdb7ae6ec	0	canon	1d1eda3326975122	12.0022	553416
527dded9f9eec8601236580fdb7ae6ec	0	raw	1d1eda3326975122	16.5714	552840
527dded9f9eec8601236580fdb7ae6ec	10	canon	5489b5ef7151af62	421.852	1394544
527dded9f9eec8601236580fdb7ae6ec	10	raw	307cea22ce13c66e	157.835	1377216
527dded9f9eec8601236580fdb7ae6ec	1	canon	dfe6925d54c48bf4	57.4586	1269008
527dded9f9eec8601236580fdb7ae6ec	1	raw	f1df4457661b6299	29.252	1246336
527dded9f9eec8601236580fdb7ae6ec	2	canon	3f6a0cfe884a25ad	98.6881	1300352
527dded9f9eec8601236580fdb7ae6ec	2	raw	a59dd79285cc51af	41.2533	1278612
527dded9f9eec8601236580fdb7ae6ec	4	canon	5182808881dfecc6	196.706	1331688
527dded9f9eec8601236580fdb7ae6ec	4	raw	3e6ebba13cac2078	76.2227	1309956
527dded9f9eec8601236580fdb7ae6ec	6	canon	d0273abdb91773cd	271.556	1372608
527dded9f9eec8601236580fdb7ae6ec	6	raw	a8e39ce19cf60e50	109.853	1352972
527dded9f9eec8601236580fdb7ae6ec	8	canon	ca83cd89eab187ee	381.526	1395940
527dded9f9eec8601236580fdb7ae6ec	8	raw	4dcc68a66b839ac2	138.762	1356488
5281b47109db10888c463912e53aad32	0	canon	622f8c5bb95be039	0.028744	0
5281b47109db10888c463912e53aad32	0	raw	622f8c5bb95be039	0.02925	0
5281b47109db10888c463912e53aad32	10	canon	f911f12f2537cf7f	0.18351	0
5281b47109db10888c463912e53aad32	10	raw	12b80e798f921164	0.15079	0
5281b47109db10888c463912e53aad32	1	canon	3bbcf3394a191c74	0.064674	0
5281b47109db10888c463912e53aad32	1	raw	6958e91eb5ae0e68	0.047319	0
5281b47109db10888c463912e53aad32	2	canon	f96b7e751cd64061	0.097491	0
5281b47109db10888c463912e53aad32	2	raw	3720c19646280384	0.058135	0
5281b47109db10888c463912e53aad32	4	canon	f911f12f2537cf7f	0.156148	0
5281b47109db10888c463912e53aad32	4	raw	1607624536c72653	0.109114	0
5281b47109db10888c463912e53aad32	6	canon	f911f12f2537cf7f	0.189131	0
5281b47109db10888c463912e53aad32	6	raw	12b80e798f921164	0.131961	0
5281b47109db10888c463912e53aad32	8	canon	f911f12f2537cf7f	0.213534	0
5281b47109db10888c463912e53aad32	8	raw	12b80e798f921164	0.147729	0
528787d550d459308c7eabc7825feef7	0	canon	9750cb0e2c871b6e	39.795	1362336
528787d550d459308c7eabc7825feef7	0	raw	9750cb0e2c871b6e	38.8156	1358836
528787d550d459308c7eabc7825feef7	10	canon	b6cc3653674b7d19	1084.94	3152452
528787d550d459308c7eabc7825feef7	10	raw	e8b2e53255bcdbec	435.207	3114180
528787d550d459308c7eabc7825feef7	1	canon	7a6745ec3b6e9b4a	147.918	2851544
528787d550d459308c7eabc7825feef7	1	raw	aac35c6bc69947fc	73.8063	2810616
528787d550d459308c7eabc7825feef7	2	canon	b29edf685b08145a	252.881	2946640
528787d550d459308c7eabc7825feef7	2	raw	70fdd4bb60f9af4e	115.993	2902896
528787d550d459308c7eabc7825feef7	4	canon	c2dd7c531778340a	434.573	3007832
528787d550d459308c7eabc7825feef7	4	raw	fd58970aa002c214	184.966	2962280
528787d550d459308c7eabc7825feef7	6	canon	b451851d183c5e41	639.614	3049600
528787d550d459308c7eabc7825feef7	6	raw	12c3e675977ee1b7	263.195	3004436
528787d550d459308c7eabc7825feef7	8	canon	e5beed7e383ec52e	766.131	3096728
528787d550d459308c7eabc7825feef7	8	raw	c4417d2174abcb82	436.621	3051840
52881e63a4e9b9ae779887ac0c91a234	0	canon	1a528aaa3b95f4f4	1.37131	0
52881e63a4e9b9ae779887ac0c91a234	0	raw	1a528aaa3b95f4f4	1.46858	0
52881e63a4e9b9ae779887ac0c91a234	10	canon	ea07999c0838b2b3	26.4688	78776
52881e63a4e9b9ae779887ac0c91a234	10	raw	b621a930a98bcf71	15.8969	75380
52881e63a4e9b9ae779887ac0c91a234	1	canon	687d126eda708615	3.94097	73124
52881e63a4e9b9ae779887ac0c91a234	1	raw	16f4ad50ce2da630	2.56158	0
52881e63a4e9b9ae779887ac0c91a234	2	canon	ab2afc5844f4c0c9	7.02378	72816
52881e63a4e9b9ae779887ac0c91a234	2	raw	95e5e8132ca0ac58	3.85103	0
52881e63a4e9b9ae779887ac0c91a234	4	canon	cf34e5841d6691c7	9.10213	73332
52881e63a4e9b9ae779887ac0c91a234	4	raw	fdf4e12ca658b649	6.05784	73216
52881e63a4e9b9ae779887ac0c91a234	6	canon	d0667c7f1bf8d00d	13.0997	78480
52881e63a4e9b9ae779887ac0c91a234	6	raw	4168ccd89002c0fc	6.30544	76708
52881e63a4e9b9ae779887ac0c91a234	8	canon	7234ca9122d8d441	26.8903	77416
52881e63a4e9b9ae779887ac0c91a234	8	raw	3bba3727d9f9b4fe	12.6334	75536
5288bc51063065860d8c29f6224a3417	0	canon	4e438bf42804d14d	18.9506	526396
5288bc51063065860d8c29f6224a3417	0	raw	4e438bf42804d14d	18.4227	525728
5288bc51063065860d8c29f6224a3417	10	canon	4a7734782e784d92	513.414	1356976
5288bc51063065860d8c29f6224a3417	10	raw	f7d957ac976432c4	155.829	1337272
5288bc51063065860d8c29f6224a3417	1	canon	c3ce1e2f5a6eaf40	57.6256	1280756
5288bc51063065860d8c29f6224a3417	1	raw	3b8168e2ebed72ca	33.5411	1260880
5288bc51063065860d8c29f6224a3417	2	canon	3a63fff4a8379807	104.511	1317532
5288bc51063065860d8c29f6224a3417	2	raw	ccbfde7e1efc960f	44.5623	1303572
5288bc51063065860d8c29f6224a3417	4	canon	54cc2857a8bad745	201.585	1351616
5288bc51063065860d8c29f6224a3417	4	raw	78e974bc4b18aebf	75.9987	1325272
5288bc51063065860d8c29f6224a3417	6	canon	ba78b57cda478aa9	298.734	1350208
5288bc51063065860d8c29f6224a3417	6	raw	d114e4935ec2ca61	98.8711	1332504
5288bc51063065860d8c29f6224a3417	8	canon	8fb41237e16d4460	382.141	1354436
5288bc51063065860d8c29f6224a3417	8	raw	482371ce215cb2db	128.151	1336344
528914f6359f75a6493788e3730ffbb4	0	canon	b03cbbd1ce2441ba	0.008862	0
528914f6359f75a6493788e3730ffbb4	0	raw	b03cbbd1ce2441ba	0.160804	0
528914f6359f75a6493788e3730ffbb4	10	canon	33e2841d8210a58d	0.018012	0
528914f6359f75a6493788e3730ffbb4	10	raw	6cf7a0a066153f8a	0.01537	0
528914f6359f75a6493788e3730ffbb4	1	canon	897b8878efecc04d	0.009527	0
528914f6359f75a6493788e3730ffbb4	1	raw	203245f34d2d633e	0.008885	0
528914f6359f75a6493788e3730ffbb4	2	canon	e3cce015744468b3	0.009945	0
528914f6359f75a6493788e3730ffbb4	2	raw	7e9696abb1c3eb2b	0.009518	0
528914f6359f75a6493788e3730ffbb4	4	canon	d5aeb213241b42cf	0.012372	0
528914f6359f75a6493788e3730ffbb4	4	raw	621956560c2ee444	0.011336	0
528914f6359f75a6493788e3730ffbb4	6	canon	4380f635583bd7b8	0.014631	0
528914f6359f75a6493788e3730ffbb4	6	raw	c82d46d33aefbf1d	0.012846	0
528914f6359f75a6493788e3730ffbb4	8	canon	33e2841d8210a58d	0.016931	0
528914f6359f75a6493788e3730ffbb4	8	raw	4ebede4a82662951	0.014131	0
528bf642189ba2f72b8183ab60170846	0	canon	e7b8306740056b13	3.07627	0
528bf642189ba2f72b8183ab60170846	0	raw	e7b8306740056b13	3.02309	0
528bf642189ba2f72b8183ab60170846	10	canon	b8a178d93e0ea620	103.766	334432
528bf642189ba2f72b8183ab60170846	10	raw	bad330a96ea94179	38.978	328252
528bf642189ba2f72b8183ab60170846	1	canon	2f3c7138ce33cfc9	12.453	315736
528bf642189ba2f72b8183ab60170846	1	raw	0460e683fcf3baa0	6.45459	0
528bf642189ba2f72b8183ab60170846	2	canon	d2f8ea3ce5b2f6b3	23.0468	321792
528bf642189ba2f72b8183ab60170846	2	raw	2d438a2d0aadbf29	9.87865	268712
528bf642189ba2f72b8183ab60170846	4	canon	ea4c348bc751dca0	43.0941	331540
528bf642189ba2f72b8183ab60170846	4	raw	8f923fab6840cd0b	16.8286	325032
528bf642189ba2f72b8183ab60170846	6	canon	a4d3fa7ce6328a95	62.2585	334268
528bf642189ba2f72b8183ab60170846	6	raw	09170679f1c53384	23.7949	327148
528bf642189ba2f72b8183ab60170846	8	canon	cd7f3f4bb212c401	84.8482	335108
528bf642189ba2f72b8183ab60170846	8	raw	2e1e786492fd8b6d	31.0318	328872
529354dd34c146b81a7b843539191eb1	0	canon	6ffb374962a82309	1.65429	0
529354dd34c146b81a7b843539191eb1	0	raw	6ffb374962a82309	1.63885	0
529354dd34c146b81a7b843539191eb1	10	canon	9eac410178285d06	46.9243	181712
529354dd34c146b81a7b843539191eb1	10	raw	b4524782b88950d0	26.6644	178576
529354dd34c146b81a7b843539191eb1	1	canon	9907dbec8c7201a8	5.63583	0
529354dd34c146b81a7b843539191eb1	1	raw	18d6cafb54812a0c	3.18907	0
529354dd34c146b81a7b843539191eb1	2	canon	a7276810981142cb	9.95036	165872
529354dd34c146b81a7b843539191eb1	2	raw	32cf38cf0e743a34	4.85408	0
529354dd34c146b81a7b843539191eb1	4	canon	8ded78574b416aed	19.8445	166728
529354dd34c146b81a7b843539191eb1	4	raw	fade985af06f36de	9.91529	163420
529354dd34c146b81a7b843539191eb1	6	canon	923c801d6c30384f	28.8015	178292
529354dd34c146b81a7b843539191eb1	6	raw	df90799d2ceaf8a7	15.4602	176608
529354dd34c146b81a7b843539191eb1	8	canon	08a541aa0c4e51a8	37.926	179012
529354dd34c146b81a7b843539191eb1	8	raw	aa0102ae46b2e1b6	21.049	178656
529368029977c0f315a703cce818eb55	0	canon	8b2caf0758c49996	31.6654	1214708
529368029977c0f315a703cce818eb55	0	raw	8b2caf0758c49996	32.2522	1157732
529368029977c0f315a703cce818eb55	10	canon	2a2fed9380d52971	1142	2788808
529368029977c0f315a703cce818eb55	10	raw	9c28b1a3dd604e4d	371.093	2748208
529368029977c0f315a703cce818eb55	1	canon	d5810cdc7e9e3231	155.172	2653136
529368029977c0f315a703cce818eb55	1	raw	6ac57aa86e010bee	64.0976	2614708
529368029977c0f315a703cce818eb55	2	canon	cecb8b276e126ab1	236.6	2738060
529368029977c0f315a703cce818eb55	2	raw	4845ff9a71586cae	102.397	2698812
529368029977c0f315a703cce818eb55	4	canon	48efa0265e0fd49b	439.6	2786968
529368029977c0f315a703cce818eb55	4	raw	2cf8414d4e47a9ec	175.439	2747264
529368029977c0f315a703cce818eb55	6	canon	22387247ea7c5ba8	665.25	2784156
529368029977c0f315a703cce818eb55	6	raw	bbc6dfc47defba65	263.676	2743692
529368029977c0f315a703cce818eb55	8	canon	f84200fa1f602eda	930.325	2783544
529368029977c0f315a703cce818eb55	8	raw	901f2c174ced7a21	306.571	2744720
5296cf38e467fb9367f311d132ce66d4	0	canon	eccfc3f27ba0deea	0.018348	0
5296cf38e467fb9367f311d132ce66d4	0	raw	eccfc3f27ba0deea	0.017036	0
5296cf38e467fb9367f311d132ce66d4	10	canon	f4299edf592945e2	0.089333	0
5296cf38e467fb9367f311d132ce66d4	10	raw	d49ff68e930256fb	0.070635	0
5296cf38e467fb9367f311d132ce66d4	1	canon	7124caf532958f56	0.033951	0
5296cf38e467fb9367f311d132ce66d4	1	raw	ea5fe20e605c6daa	0.027699	0
5296cf38e467fb9367f311d132ce66d4	2	canon	219d15640cb34a9f	0.055414	0
5296cf38e467fb9367f311d132ce66d4	2	raw	a7b0d9bd462faa30	0.041287	0
5296cf38e467fb9367f311d132ce66d4	4	canon	f4299edf592945e2	0.089729	0
5296cf38e467fb9367f311d132ce66d4	4	raw	d49ff68e930256fb	0.068624	0
5296cf38e467fb9367f311d132ce66d4	6	canon	f4299edf592945e2	0.089567	0
5296cf38e467fb9367f311d132ce66d4	6	raw	d49ff68e930256fb	0.069336	0
5296cf38e467fb9367f311d132ce66d4	8	canon	f4299edf592945e2	0.089591	0
5296cf38e467fb9367f311d132ce66d4	8	raw	d49ff68e930256fb	0.068892	0
5297ff762aa521e206443f1eaf41ac45	0	canon	745fbcedeebbb68a	18.7048	735288
5297ff762aa521e206443f1eaf41ac45	0	raw	745fbcedeebbb68a	18.5362	737772
5297ff762aa521e206443f1eaf41ac45	10	canon	1e3106b99ede0752	711.373	1934640
5297ff762aa521e206443f1eaf41ac45	10	raw	a38b1be18c63a7c0	255.522	1916372
5297ff762aa521e206443f1eaf41ac45	1	canon	dfd6e4a25824be7c	92.4103	1771172
5297ff762aa521e206443f1eaf41ac45	1	raw	54c34d169768fb99	44.6242	1684720
5297ff762aa521e206443f1eaf41ac45	2	canon	de1bb2173f4a967c	184.845	1826732
5297ff762aa521e206443f1eaf41ac45	2	raw	d9688fc1d786ea70	60.9795	1730440
5297ff762aa521e206443f1eaf41ac45	4	canon	350e092c89e631e8	321.662	1914536
5297ff762aa521e206443f1eaf41ac45	4	raw	102830de738475bf	115.748	1840560
5297ff762aa521e206443f1eaf41ac45	6	canon	2d42902a0c33c245	419.985	1930700
5297ff762aa521e206443f1eaf41ac45	6	raw	bbc5d1dcf8a862de	158.52	1904236
5297ff762aa521e206443f1eaf41ac45	8	canon	1ce71ec51297f11a	575.351	1933276
5297ff762aa521e206443f1eaf41ac45	8	raw	73cd9603746ee932	201.078	1913520
