id	mode	max_iters	wlhash	stabilized_at	cpu_time_s	max_mem_kib
1e2e2a2b704c88b44360a0fb562947b2	none	3	93e5eb390a810ef0	NA	0.081765	0
1e2e2a2b704c88b44360a0fb562947b2	none	4	091b4a52ad5cc1e2	NA	0.108211	0
1e2e2a2b704c88b44360a0fb562947b2	none	5	0cb8939db7027128	NA	0.128582	0
1e2e2a2b704c88b44360a0fb562947b2	none	6	9fb4a26ae357552f	NA	0.151656	0
1e2e2a2b704c88b44360a0fb562947b2	none	7	2df6d1bdd6ad8a5f	NA	0.174584	0
1e2e2a2b704c88b44360a0fb562947b2	none	8	e05ac111702b4f9d	NA	0.196111	0
1e2e2a2b704c88b44360a0fb562947b2	none	9	4759b955f37d361f	NA	0.206674	0
1e30563174ce8c9a6bafbeb78525a230	none	1	4b2ccaeef9ee4f93	NA	0.020871	0
1e30563174ce8c9a6bafbeb78525a230	none	10	5c7811376b3f8ba1	4	0.048896	0
1e30563174ce8c9a6bafbeb78525a230	none	11	5c7811376b3f8ba1	4	0.049625	0
1e30563174ce8c9a6bafbeb78525a230	none	12	5c7811376b3f8ba1	4	0.050763	0
1e30563174ce8c9a6bafbeb78525a230	none	2	0fee6cdb9d7ef0a9	NA	0.031115	0
1e30563174ce8c9a6bafbeb78525a230	none	3	04ad0c9109a503cf	NA	0.038395	0
1e30563174ce8c9a6bafbeb78525a230	none	4	5c7811376b3f8ba1	4	0.049921	0
1e30563174ce8c9a6bafbeb78525a230	none	5	5c7811376b3f8ba1	4	0.049432	0
1e30563174ce8c9a6bafbeb78525a230	none	6	5c7811376b3f8ba1	4	0.049892	0
1e30563174ce8c9a6bafbeb78525a230	none	7	5c7811376b3f8ba1	4	0.047408	0
1e30563174ce8c9a6bafbeb78525a230	none	8	5c7811376b3f8ba1	4	0.050695	0
1e30563174ce8c9a6bafbeb78525a230	none	9	5c7811376b3f8ba1	4	0.050739	0
1e359831dfd948befd68524f6249064f	none	1	3e7e628e3e845f3d	NA	0.489251	0
1e359831dfd948befd68524f6249064f	none	10	1c9f4210e0ce3962	NA	3.04873	0
1e359831dfd948befd68524f6249064f	none	11	a1c434e7e559e179	NA	3.36005	0
1e359831dfd948befd68524f6249064f	none	12	7e0120c8462c37d1	NA	3.65908	0
1e359831dfd948befd68524f6249064f	none	2	7c1504a6dc7a8d56	NA	0.748438	0
1e359831dfd948befd68524f6249064f	none	3	e349336b6099daa4	NA	1.02604	0
1e359831dfd948befd68524f6249064f	none	4	a0bbf599ff2f0662	NA	1.37517	0
1e359831dfd948befd68524f6249064f	none	5	58a55a74952f4d88	NA	1.6642	0
1e359831dfd948befd68524f6249064f	none	6	7a5ec716afafd3fe	NA	1.96452	0
1e359831dfd948befd68524f6249064f	none	7	07b69af455a86923	NA	2.26485	0
1e359831dfd948befd68524f6249064f	none	8	566fdcb0b128275a	NA	2.55368	0
1e359831dfd948befd68524f6249064f	none	9	3102ade238f3f47e	NA	2.78928	0
1e35d939af7897ca53f87757754adec9	none	1	d875f0851247fb90	NA	0.207025	0
1e35d939af7897ca53f87757754adec9	none	10	f3418d7b78b69aed	5	0.744456	0
1e35d939af7897ca53f87757754adec9	none	11	f3418d7b78b69aed	5	0.735556	0
1e35d939af7897ca53f87757754adec9	none	12	f3418d7b78b69aed	5	0.711876	0
1e35d939af7897ca53f87757754adec9	none	2	96ad84506ddeeadb	NA	0.30505	0
1e35d939af7897ca53f87757754adec9	none	3	16b789047790bac0	NA	0.45765	0
1e35d939af7897ca53f87757754adec9	none	4	f7373abeec198172	NA	0.580581	0
1e35d939af7897ca53f87757754adec9	none	5	f3418d7b78b69aed	5	0.75359	0
1e35d939af7897ca53f87757754adec9	none	6	f3418d7b78b69aed	5	0.767691	0
1e35d939af7897ca53f87757754adec9	none	7	f3418d7b78b69aed	5	0.747241	0
1e35d939af7897ca53f87757754adec9	none	8	f3418d7b78b69aed	5	0.689868	0
1e35d939af7897ca53f87757754adec9	none	9	f3418d7b78b69aed	5	0.722345	0
1e39552ed6621f8227830873e5a5b454	none	1	86fadc2e299415cf	NA	0.014785	0
1e39552ed6621f8227830873e5a5b454	none	10	4e34c313a5f304b2	6	0.045153	0
1e39552ed6621f8227830873e5a5b454	none	11	4e34c313a5f304b2	6	0.044847	0
1e39552ed6621f8227830873e5a5b454	none	12	4e34c313a5f304b2	6	0.043114	0
1e39552ed6621f8227830873e5a5b454	none	2	6b6de316dcfc5d38	NA	0.019445	0
1e39552ed6621f8227830873e5a5b454	none	3	3db69ed789092304	NA	0.02541	0
1e39552ed6621f8227830873e5a5b454	none	4	0721d883351e54eb	NA	0.031613	0
1e39552ed6621f8227830873e5a5b454	none	5	1fe25fef9474129f	NA	0.037989	0
1e39552ed6621f8227830873e5a5b454	none	6	4e34c313a5f304b2	6	0.04342	0
1e39552ed6621f8227830873e5a5b454	none	7	4e34c313a5f304b2	6	0.041857	0
1e39552ed6621f8227830873e5a5b454	none	8	4e34c313a5f304b2	6	0.041348	0
1e39552ed6621f8227830873e5a5b454	none	9	4e34c313a5f304b2	6	0.042705	0
1e3a230c767270048f4ec3f31b1b2ada	none	1	eaf5325d238af9f3	NA	0.521467	0
1e3a230c767270048f4ec3f31b1b2ada	none	10	0aa95cdcc435cd1d	NA	3.6987	0
1e3a230c767270048f4ec3f31b1b2ada	none	11	0b65bb6950a82fc0	NA	3.86268	32672
1e3a230c767270048f4ec3f31b1b2ada	none	12	c1d25de5e648b97c	NA	4.26756	0
1e3a230c767270048f4ec3f31b1b2ada	none	2	57ef6d3da431ebd5	NA	0.782342	0
1e3a230c767270048f4ec3f31b1b2ada	none	3	e2a2ea6a9adc2c6d	NA	1.09477	0
1e3a230c767270048f4ec3f31b1b2ada	none	4	4a509092cdc085e7	NA	1.43251	0
1e3a230c767270048f4ec3f31b1b2ada	none	5	f1dfff19995a0db3	NA	1.74275	0
1e3a230c767270048f4ec3f31b1b2ada	none	6	b112babafeed1118	NA	2.11785	0
1e3a230c767270048f4ec3f31b1b2ada	none	7	bd183d66918355cf	NA	2.4906	0
1e3a230c767270048f4ec3f31b1b2ada	none	8	e74d4d35b353d55e	NA	2.88242	0
1e3a230c767270048f4ec3f31b1b2ada	none	9	99125c83b567a4a7	NA	3.14097	0
1e3bc16711797a3757873f6768a50bf9	none	1	a65671306ba8fbee	NA	2.52579	0
1e3bc16711797a3757873f6768a50bf9	none	10	f22af4103d87a749	NA	17.2463	125404
1e3bc16711797a3757873f6768a50bf9	none	11	64b121a27e4d5b40	NA	19.6037	132900
1e3bc16711797a3757873f6768a50bf9	none	12	b5cc16d96a7ccfbb	NA	20.8811	123964
1e3bc16711797a3757873f6768a50bf9	none	2	947b05bb6315849f	NA	3.89441	0
1e3bc16711797a3757873f6768a50bf9	none	3	217d6be55ca70874	NA	5.52393	120756
1e3bc16711797a3757873f6768a50bf9	none	4	53bb1e071257ff9c	NA	7.19756	121564
1e3bc16711797a3757873f6768a50bf9	none	5	413a7e510d2bc396	NA	8.83554	121560
1e3bc16711797a3757873f6768a50bf9	none	6	f697b0aa7bc854fd	NA	10.6156	124600
1e3bc16711797a3757873f6768a50bf9	none	7	da1148905d4738b5	NA	12.2279	125400
1e3bc16711797a3757873f6768a50bf9	none	8	104962c174615a45	NA	14.0338	124600
1e3bc16711797a3757873f6768a50bf9	none	9	6b15d5ad3a169beb	NA	16.5254	124608
1e3c3e8d349759b8b482a6f2721762c4	none	1	ed2951d30c16742a	NA	0.514038	0
1e3c3e8d349759b8b482a6f2721762c4	none	10	e8085fb8443a309d	10	3.69769	0
1e3c3e8d349759b8b482a6f2721762c4	none	11	e8085fb8443a309d	10	3.66907	0
1e3c3e8d349759b8b482a6f2721762c4	none	12	e8085fb8443a309d	10	3.47975	0
1e3c3e8d349759b8b482a6f2721762c4	none	2	3735c197fcf9b480	NA	0.768424	0
1e3c3e8d349759b8b482a6f2721762c4	none	3	1b3432d91b632dea	NA	1.02566	0
1e3c3e8d349759b8b482a6f2721762c4	none	4	c051952a15e8c875	NA	1.31795	0
1e3c3e8d349759b8b482a6f2721762c4	none	5	7b8947d3b4b32d07	NA	1.67875	0
1e3c3e8d349759b8b482a6f2721762c4	none	6	1c0071b90b115a93	NA	2.07724	0
1e3c3e8d349759b8b482a6f2721762c4	none	7	cad35df871a14975	NA	2.43155	0
1e3c3e8d349759b8b482a6f2721762c4	none	8	6670c3beffbdf63f	NA	2.84241	0
1e3c3e8d349759b8b482a6f2721762c4	none	9	fedd7ee254c7863a	NA	3.2062	0
1e3dffbe1cd9d2ca696762661ba8bd4c	none	1	8a3020a974049d63	NA	26.4532	1252916
1e3dffbe1cd9d2ca696762661ba8bd4c	none	10	87a2d18157cfd828	NA	148.799	1326296
1e3dffbe1cd9d2ca696762661ba8bd4c	none	11	890fb2035c15eec9	NA	165.96	1326908
1e3dffbe1cd9d2ca696762661ba8bd4c	none	12	62606e41e74442cc	NA	179.005	1327492
1e3dffbe1cd9d2ca696762661ba8bd4c	none	2	7f9d2d0283b90a38	NA	41.2614	1287052
1e3dffbe1cd9d2ca696762661ba8bd4c	none	3	c7f85029883a5e27	NA	57.0987	1305996
1e3dffbe1cd9d2ca696762661ba8bd4c	none	4	be8867e4555aa551	NA	71.5581	1314008
1e3dffbe1cd9d2ca696762661ba8bd4c	none	5	301f3fd434ddff81	NA	83.2191	1318032
1e3dffbe1cd9d2ca696762661ba8bd4c	none	6	8000eba7b1f03cb9	NA	98.3253	1320408
1e3dffbe1cd9d2ca696762661ba8bd4c	none	7	2604f95d3d6bdd2a	NA	110.618	1322164
1e3dffbe1cd9d2ca696762661ba8bd4c	none	8	d3b5fdcf267a0f60	NA	120.625	1323972
1e3dffbe1cd9d2ca696762661ba8bd4c	none	9	2965558fc38314b8	NA	135.803	1321692
1e3f7a4e8f93260951ede607119561a4	none	1	4a39c7e2a6a5debf	NA	2.94585	0
1e3f7a4e8f93260951ede607119561a4	none	10	f9a1a9d9c5194d05	NA	25.0625	160584
1e3f7a4e8f93260951ede607119561a4	none	11	bb15f2c3437bd756	NA	26.8781	159916
1e3f7a4e8f93260951ede607119561a4	none	12	09c469020d761d29	NA	29.5773	160676
1e3f7a4e8f93260951ede607119561a4	none	2	69745fab81e1ccf2	NA	4.51245	0
1e3f7a4e8f93260951ede607119561a4	none	3	243b6355b02a9dc5	NA	7.09665	144548
1e3f7a4e8f93260951ede607119561a4	none	4	f434908f28ee3a64	NA	9.07393	145984
1e3f7a4e8f93260951ede607119561a4	none	5	eb94d8790c6e067a	NA	11.4897	156240
1e3f7a4e8f93260951ede607119561a4	none	6	e824dc29a3e1f9a1	NA	14.0867	158636
1e3f7a4e8f93260951ede607119561a4	none	7	ae57effd5c4ed877	NA	16.0171	160260
1e3f7a4e8f93260951ede607119561a4	none	8	af2409c0823d5afb	NA	19.0732	170008
1e3f7a4e8f93260951ede607119561a4	none	9	9961e43f33f8256e	NA	21.1291	158636
1e3f808581534a79cbb7dbd0e111837b	none	1	2e15f4edb1401082	NA	6.09634	215696
1e3f808581534a79cbb7dbd0e111837b	none	10	0afeaeea3a2ad663	NA	31.4576	267056
1e3f808581534a79cbb7dbd0e111837b	none	11	95008418a969797a	NA	34.4437	267308
1e3f808581534a79cbb7dbd0e111837b	none	12	23b7cf33b58944ca	NA	36.3598	267308
1e3f808581534a79cbb7dbd0e111837b	none	2	cd8d298d2a9e27e7	NA	8.70714	232900
1e3f808581534a79cbb7dbd0e111837b	none	3	4c651aed146ec2e9	NA	10.9948	262160
1e3f808581534a79cbb7dbd0e111837b	none	4	bc99553e2f45958e	NA	13.9879	251672
1e3f808581534a79cbb7dbd0e111837b	none	5	075e77c46a2b95fb	NA	16.7123	265492
1e3f808581534a79cbb7dbd0e111837b	none	6	e7d860bcd6fb0d29	NA	20.4879	266188
1e3f808581534a79cbb7dbd0e111837b	none	7	69d13a54a6ee3557	NA	22.7508	267300
1e3f808581534a79cbb7dbd0e111837b	none	8	f25ac88605e4c8f7	NA	25.9579	265860
1e3f808581534a79cbb7dbd0e111837b	none	9	642fae436b93c74e	NA	28.6934	267308
1e421d8172e8363fcecefaccdb7ad260	none	1	0c1fe1b4a8967433	NA	2.3003	0
1e421d8172e8363fcecefaccdb7ad260	none	10	6e8327b31809fb2a	NA	16.5761	120000
1e421d8172e8363fcecefaccdb7ad260	none	11	b1b330b7bab773ef	NA	17.6764	121644
1e421d8172e8363fcecefaccdb7ad260	none	12	d52b694bf92c683b	NA	18.8591	121268
1e421d8172e8363fcecefaccdb7ad260	none	2	4d06f791a57ff001	NA	3.32136	0
1e421d8172e8363fcecefaccdb7ad260	none	3	f5b50ab3caff3920	NA	5.42994	110656
1e421d8172e8363fcecefaccdb7ad260	none	4	7a91351ed2db4df4	NA	6.74056	110176
1e421d8172e8363fcecefaccdb7ad260	none	5	963420a6b2c6ea75	NA	8.16401	111040
1e421d8172e8363fcecefaccdb7ad260	none	6	412553b7e59f4314	NA	9.86044	120720
1e421d8172e8363fcecefaccdb7ad260	none	7	c9c3f2853a166175	NA	11.2937	119996
1e421d8172e8363fcecefaccdb7ad260	none	8	14bec2db87326056	NA	13.4184	121280
1e421d8172e8363fcecefaccdb7ad260	none	9	a4597d182ccdf325	NA	14.8349	121272
1e426a2cdb28d8db0cd81595b2b0d242	none	1	cf43c7d81be09e8d	NA	0.099366	0
1e426a2cdb28d8db0cd81595b2b0d242	none	10	766c93131ebc760b	NA	0.563642	0
1e426a2cdb28d8db0cd81595b2b0d242	none	11	bdcd413fae1807d2	NA	0.636798	0
1e426a2cdb28d8db0cd81595b2b0d242	none	12	14b293c7be6bb368	NA	0.611582	0
1e426a2cdb28d8db0cd81595b2b0d242	none	2	e14868541b9546f5	NA	0.155341	0
1e426a2cdb28d8db0cd81595b2b0d242	none	3	91e697628ad175d3	NA	0.206205	0
1e426a2cdb28d8db0cd81595b2b0d242	none	4	9873beb6a3faa5a3	NA	0.265209	0
1e426a2cdb28d8db0cd81595b2b0d242	none	5	3c5349e3dbcf13a5	NA	0.313057	0
1e426a2cdb28d8db0cd81595b2b0d242	none	6	583947f85e53e710	NA	0.369319	0
1e426a2cdb28d8db0cd81595b2b0d242	none	7	82fdd964fd529509	NA	0.410738	0
1e426a2cdb28d8db0cd81595b2b0d242	none	8	63ff151e60e9b26a	NA	0.467279	0
1e426a2cdb28d8db0cd81595b2b0d242	none	9	f047532d392863e9	NA	0.511417	0
1e42a3eadf23a720b9905e58a364101e	none	1	fcc18caa88ea71f5	1	0.013364	0
1e42a3eadf23a720b9905e58a364101e	none	10	fcc18caa88ea71f5	1	0.012572	0
1e42a3eadf23a720b9905e58a364101e	none	11	fcc18caa88ea71f5	1	0.012665	0
1e42a3eadf23a720b9905e58a364101e	none	12	fcc18caa88ea71f5	1	0.01269	0
1e42a3eadf23a720b9905e58a364101e	none	2	fcc18caa88ea71f5	1	0.012898	0
1e42a3eadf23a720b9905e58a364101e	none	3	fcc18caa88ea71f5	1	0.012809	0
1e42a3eadf23a720b9905e58a364101e	none	4	fcc18caa88ea71f5	1	0.012732	0
1e42a3eadf23a720b9905e58a364101e	none	5	fcc18caa88ea71f5	1	0.012486	0
1e42a3eadf23a720b9905e58a364101e	none	6	fcc18caa88ea71f5	1	0.012697	0
1e42a3eadf23a720b9905e58a364101e	none	7	fcc18caa88ea71f5	1	0.012574	0
1e42a3eadf23a720b9905e58a364101e	none	8	fcc18caa88ea71f5	1	0.012139	0
1e42a3eadf23a720b9905e58a364101e	none	9	fcc18caa88ea71f5	1	0.013378	0
1e42ebf0691057085dc8207167e44273	none	1	294653f7a8a69c52	NA	1.48666	0
1e42ebf0691057085dc8207167e44273	none	10	4631397bb52a27a6	NA	10.8637	89648
1e42ebf0691057085dc8207167e44273	none	11	28bc601a37d99be2	NA	11.6067	91744
1e42ebf0691057085dc8207167e44273	none	12	51830ed30ed8df59	NA	12.8709	90568
1e42ebf0691057085dc8207167e44273	none	2	1cd4d4d3020119f7	NA	2.23866	0
1e42ebf0691057085dc8207167e44273	none	3	be390380f7c7a825	NA	3.36438	0
1e42ebf0691057085dc8207167e44273	none	4	555864846969db6d	NA	4.43731	0
1e42ebf0691057085dc8207167e44273	none	5	34c418c7d66350e6	NA	5.40622	89248
1e42ebf0691057085dc8207167e44273	none	6	00b58370ff967dea	NA	6.39328	89184
1e42ebf0691057085dc8207167e44273	none	7	94210e0fcba9afbb	NA	7.30225	89288
1e42ebf0691057085dc8207167e44273	none	8	d63be55cecb2d8ae	NA	8.7112	89288
1e42ebf0691057085dc8207167e44273	none	9	c3df8c909f0a152a	NA	9.56778	89844
1e43089090db421e981fe62b3f3dbce7	none	1	420a2930339572d1	NA	0.088474	0
1e43089090db421e981fe62b3f3dbce7	none	10	45af6a8c71eb5915	NA	0.475984	0
1e43089090db421e981fe62b3f3dbce7	none	11	689e1e9c9616fc18	NA	0.504953	0
1e43089090db421e981fe62b3f3dbce7	none	12	88aea754cdcfb6b4	NA	0.54606	0
1e43089090db421e981fe62b3f3dbce7	none	2	50f7a1ef50b2ea9d	NA	0.132823	0
1e43089090db421e981fe62b3f3dbce7	none	3	d5f735a20d0ecf65	NA	0.177676	0
1e43089090db421e981fe62b3f3dbce7	none	4	a94af293825ee1ea	NA	0.215897	0
1e43089090db421e981fe62b3f3dbce7	none	5	5dc7f95b5ff6d4c7	NA	0.256888	0
1e43089090db421e981fe62b3f3dbce7	none	6	4b64cb49671c1b1e	NA	0.290953	0
1e43089090db421e981fe62b3f3dbce7	none	7	82938fa459b7fcb8	NA	0.335736	0
1e43089090db421e981fe62b3f3dbce7	none	8	28e54cea55eb7ce8	NA	0.378574	0
1e43089090db421e981fe62b3f3dbce7	none	9	14fc158bc4d046fd	NA	0.420662	0
1e45650c9456a6d5f49819bda464b240	none	1	37dc6b231a352d06	NA	1.10148	0
1e45650c9456a6d5f49819bda464b240	none	10	d1adad9f6b6662f8	6	3.44003	0
1e45650c9456a6d5f49819bda464b240	none	11	d1adad9f6b6662f8	6	3.60733	0
1e45650c9456a6d5f49819bda464b240	none	12	d1adad9f6b6662f8	6	3.59976	0
1e45650c9456a6d5f49819bda464b240	none	2	1dbf25ee711d6eef	NA	1.46255	0
1e45650c9456a6d5f49819bda464b240	none	3	85df0dfe7fa84dbe	NA	1.89463	0
1e45650c9456a6d5f49819bda464b240	none	4	08df7abcf94fdbac	NA	2.33822	0
1e45650c9456a6d5f49819bda464b240	none	5	62a375a5b3b8d086	NA	2.88876	0
1e45650c9456a6d5f49819bda464b240	none	6	d1adad9f6b6662f8	6	3.3935	0
1e45650c9456a6d5f49819bda464b240	none	7	d1adad9f6b6662f8	6	3.44953	0
1e45650c9456a6d5f49819bda464b240	none	8	d1adad9f6b6662f8	6	3.45011	0
1e45650c9456a6d5f49819bda464b240	none	9	d1adad9f6b6662f8	6	3.60237	0
1e48c94e5d0ee6bfa9d58b5ed511b893	none	1	819917ec4cd9fbbd	NA	0.01252	0
1e48c94e5d0ee6bfa9d58b5ed511b893	none	10	1fc4f9a33bf3df17	5	0.028665	0
1e48c94e5d0ee6bfa9d58b5ed511b893	none	11	1fc4f9a33bf3df17	5	0.02849	0
1e48c94e5d0ee6bfa9d58b5ed511b893	none	12	1fc4f9a33bf3df17	5	0.024851	0
1e48c94e5d0ee6bfa9d58b5ed511b893	none	2	15798b7a0a9d42b1	NA	0.016131	0
1e48c94e5d0ee6bfa9d58b5ed511b893	none	3	0a7c8b8c0ea8593a	NA	0.020558	0
1e48c94e5d0ee6bfa9d58b5ed511b893	none	4	2bf51fddec9f6a25	NA	0.022111	0
1e48c94e5d0ee6bfa9d58b5ed511b893	none	5	1fc4f9a33bf3df17	5	0.027923	0
1e48c94e5d0ee6bfa9d58b5ed511b893	none	6	1fc4f9a33bf3df17	5	0.026424	0
1e48c94e5d0ee6bfa9d58b5ed511b893	none	7	1fc4f9a33bf3df17	5	0.026563	0
1e48c94e5d0ee6bfa9d58b5ed511b893	none	8	1fc4f9a33bf3df17	5	0.028741	0
1e48c94e5d0ee6bfa9d58b5ed511b893	none	9	1fc4f9a33bf3df17	5	0.028329	0
1e4d014f9035adc6f1accb1b870dbbb2	none	1	09034a4618054a3f	NA	0.020955	0
1e4d014f9035adc6f1accb1b870dbbb2	none	10	45a2360a0992f41b	3	0.043951	0
1e4d014f9035adc6f1accb1b870dbbb2	none	11	45a2360a0992f41b	3	0.043019	0
1e4d014f9035adc6f1accb1b870dbbb2	none	12	45a2360a0992f41b	3	0.041573	0
1e4d014f9035adc6f1accb1b870dbbb2	none	2	b945b6ffec32dbb9	NA	0.028993	0
1e4d014f9035adc6f1accb1b870dbbb2	none	3	45a2360a0992f41b	3	0.037353	0
1e4d014f9035adc6f1accb1b870dbbb2	none	4	45a2360a0992f41b	3	0.036111	0
1e4d014f9035adc6f1accb1b870dbbb2	none	5	45a2360a0992f41b	3	0.035605	0
1e4d014f9035adc6f1accb1b870dbbb2	none	6	45a2360a0992f41b	3	0.038169	0
1e4d014f9035adc6f1accb1b870dbbb2	none	7	45a2360a0992f41b	3	0.035635	0
1e4d014f9035adc6f1accb1b870dbbb2	none	8	45a2360a0992f41b	3	0.038666	0
1e4d014f9035adc6f1accb1b870dbbb2	none	9	45a2360a0992f41b	3	0.042928	0
1e4eb375a0e358cfbe004df71776830c	none	1	d035caccc78f125d	NA	0.026094	0
1e4eb375a0e358cfbe004df71776830c	none	10	82cf133f4d5264f5	4	0.058627	0
1e4eb375a0e358cfbe004df71776830c	none	11	82cf133f4d5264f5	4	0.054904	0
1e4eb375a0e358cfbe004df71776830c	none	12	82cf133f4d5264f5	4	0.055977	0
1e4eb375a0e358cfbe004df71776830c	none	2	ddc0c872d1922712	NA	0.039177	0
1e4eb375a0e358cfbe004df71776830c	none	3	3122d26286ec4017	NA	0.05142	0
1e4eb375a0e358cfbe004df71776830c	none	4	82cf133f4d5264f5	4	0.064037	0
1e4eb375a0e358cfbe004df71776830c	none	5	82cf133f4d5264f5	4	0.065233	0
1e4eb375a0e358cfbe004df71776830c	none	6	82cf133f4d5264f5	4	0.063601	0
1e4eb375a0e358cfbe004df71776830c	none	7	82cf133f4d5264f5	4	0.0644	0
1e4eb375a0e358cfbe004df71776830c	none	8	82cf133f4d5264f5	4	0.055719	0
1e4eb375a0e358cfbe004df71776830c	none	9	82cf133f4d5264f5	4	0.061434	0
1e4fb91dae5adc9d187f20da7cdd6664	none	1	e393152c66e9a108	NA	0.022997	0
1e4fb91dae5adc9d187f20da7cdd6664	none	10	2939b06d1aad12f7	4	0.059273	0
1e4fb91dae5adc9d187f20da7cdd6664	none	11	2939b06d1aad12f7	4	0.058208	0
1e4fb91dae5adc9d187f20da7cdd6664	none	12	2939b06d1aad12f7	4	0.058915	0
1e4fb91dae5adc9d187f20da7cdd6664	none	2	d1178532c050e3e9	NA	0.03574	0
1e4fb91dae5adc9d187f20da7cdd6664	none	3	257e9223400a5336	NA	0.048119	0
1e4fb91dae5adc9d187f20da7cdd6664	none	4	2939b06d1aad12f7	4	0.055279	0
1e4fb91dae5adc9d187f20da7cdd6664	none	5	2939b06d1aad12f7	4	0.059505	0
1e4fb91dae5adc9d187f20da7cdd6664	none	6	2939b06d1aad12f7	4	0.063787	0
1e4fb91dae5adc9d187f20da7cdd6664	none	7	2939b06d1aad12f7	4	0.058845	0
1e4fb91dae5adc9d187f20da7cdd6664	none	8	2939b06d1aad12f7	4	0.058697	0
1e4fb91dae5adc9d187f20da7cdd6664	none	9	2939b06d1aad12f7	4	0.060516	0
1e53379b85549dfc487ca3baaf8f6cb2	none	1	f48e20ec7e17c6d7	NA	2.7733	0
1e53379b85549dfc487ca3baaf8f6cb2	none	10	fb0c2c18de91349b	NA	26.7303	209240
1e53379b85549dfc487ca3baaf8f6cb2	none	11	c7e40be005e0fb27	NA	28.8444	180340
1e53379b85549dfc487ca3baaf8f6cb2	none	12	3ec3e9f9bed171a2	NA	32.1294	190636
1e53379b85549dfc487ca3baaf8f6cb2	none	2	7cd5b3e0b16a4994	NA	4.17957	0
1e53379b85549dfc487ca3baaf8f6cb2	none	3	2a682f15e8b73eb9	NA	7.00282	164852
1e53379b85549dfc487ca3baaf8f6cb2	none	4	9a7017d305049977	NA	8.89853	180744
1e53379b85549dfc487ca3baaf8f6cb2	none	5	1d57ab336af4d12f	NA	11.7121	179468
1e53379b85549dfc487ca3baaf8f6cb2	none	6	7797d4e7b66a2fe1	NA	15.2909	179120
1e53379b85549dfc487ca3baaf8f6cb2	none	7	d9a8a71b0ce0a7ae	NA	17.3935	180428
1e53379b85549dfc487ca3baaf8f6cb2	none	8	89bcb5fcf2174b2e	NA	20.9104	182024
1e53379b85549dfc487ca3baaf8f6cb2	none	9	cd965f7f85baef6a	NA	22.9551	177676
1e533d63921e5faa3194a8998fbbcc1f	none	1	f3b77d2859303596	NA	0.102177	0
1e533d63921e5faa3194a8998fbbcc1f	none	10	daf9cd67bdf18cc7	3	0.18523	0
1e533d63921e5faa3194a8998fbbcc1f	none	11	daf9cd67bdf18cc7	3	0.189368	0
1e533d63921e5faa3194a8998fbbcc1f	none	12	daf9cd67bdf18cc7	3	0.201303	0
1e533d63921e5faa3194a8998fbbcc1f	none	2	63b472fd9ce97ea8	NA	0.147083	0
1e533d63921e5faa3194a8998fbbcc1f	none	3	daf9cd67bdf18cc7	3	0.198753	0
1e533d63921e5faa3194a8998fbbcc1f	none	4	daf9cd67bdf18cc7	3	0.198146	0
1e533d63921e5faa3194a8998fbbcc1f	none	5	daf9cd67bdf18cc7	3	0.198425	0
1e533d63921e5faa3194a8998fbbcc1f	none	6	daf9cd67bdf18cc7	3	0.19868	0
1e533d63921e5faa3194a8998fbbcc1f	none	7	daf9cd67bdf18cc7	3	0.20729	0
1e533d63921e5faa3194a8998fbbcc1f	none	8	daf9cd67bdf18cc7	3	0.200031	0
1e533d63921e5faa3194a8998fbbcc1f	none	9	daf9cd67bdf18cc7	3	0.19521	0
1e554f02b3f886ecd52a72e5f677ddfc	none	1	f05698954cad9984	NA	2.06648	0
1e554f02b3f886ecd52a72e5f677ddfc	none	10	298adb977bcf53ef	NA	17.5704	121020
1e554f02b3f886ecd52a72e5f677ddfc	none	11	1cefaf79c79c7cb7	NA	18.9966	121592
1e554f02b3f886ecd52a72e5f677ddfc	none	12	20486113aaaf7c5f	NA	21.3655	121292
1e554f02b3f886ecd52a72e5f677ddfc	none	2	ef00391dce9305c0	NA	3.11054	0
1e554f02b3f886ecd52a72e5f677ddfc	none	3	cc8d6f8f796cc112	NA	4.84376	112264
1e554f02b3f886ecd52a72e5f677ddfc	none	4	516c9b77e4a368eb	NA	6.26061	119032
1e554f02b3f886ecd52a72e5f677ddfc	none	5	f06a642b6b2ee702	NA	7.76604	120304
1e554f02b3f886ecd52a72e5f677ddfc	none	6	85b6365b32da8074	NA	10.2119	120508
1e554f02b3f886ecd52a72e5f677ddfc	none	7	45da20ccd531992f	NA	11.6159	121592
1e554f02b3f886ecd52a72e5f677ddfc	none	8	8a2f11a00062cbd5	NA	13.7909	126704
1e554f02b3f886ecd52a72e5f677ddfc	none	9	c42741ce71be0388	NA	15.3922	121588
1e58df37877f9bbcf0fbda1eca641132	none	1	b43c8c76ff7576a9	NA	117.168	4974192
1e58df37877f9bbcf0fbda1eca641132	none	10	2c11da2cd5c7e955	NA	840.937	5841616
1e58df37877f9bbcf0fbda1eca641132	none	11	2ed58318807129c0	NA	975.974	5840316
1e58df37877f9bbcf0fbda1eca641132	none	12	615698ba8a93da13	NA	977.921	5842072
1e58df37877f9bbcf0fbda1eca641132	none	2	447add749fc5960a	NA	177.368	5318840
1e58df37877f9bbcf0fbda1eca641132	none	3	27835ba78933718b	NA	259.54	5384588
1e58df37877f9bbcf0fbda1eca641132	none	4	9cd071a8a04c0292	NA	323.525	5827848
